dataset,event_id,method,terminal_objective_s,target_objective_s,reached_objective_s,iterations,evaluations,elapsed_s,full_elapsed_s,time_fraction
stratified32,SGC2019tgdbei,LPSO,0.3497678219773102,0.3498678219773102,0.3498430018061239,88,2670,0.2542024003341794,1.5023310999386013,0.16920531056340934
stratified32,SGC2019tgdbei,HSSO-no-helix,0.3497678219773124,0.34986782197731237,0.3498233361702141,20,630,0.08995139971375465,2.826435799710453,0.031825028441463094
stratified32,SGC2019tgdbei,HSSO-E,0.3497678219773171,0.3498678219773171,0.34986187150404063,22,690,0.11689760023728013,2.651355199981481,0.0440897546424925
stratified32,SGC2019wbptlu,PSO,0.3412390937718318,0.3413390937718318,0.3412478803120271,66,2010,0.19317009998485446,1.445136500056833,0.13366910321430372
stratified32,SGC2019wbptlu,LPSO,0.3412390937718322,0.3413390937718322,0.3413161591272647,26,810,0.08217089995741844,1.243075400125235,0.06610290892180799
stratified32,SGC2019wbptlu,HSSO-no-helix,0.3412390937718375,0.34133909377183747,0.34132348997655776,16,510,0.1319197998382151,1.6641098000109196,0.07927349495649234
stratified32,SGC2019wbptlu,HSSO-E,0.3412390937718311,0.3413390937718311,0.34127926999648794,27,840,0.1492916001006961,1.7168169999495149,0.08695836545484241
stratified32,SGC2019mwyzm,PSO,0.3386734357475333,0.33877343574753327,0.3387602440575984,67,2040,0.1469419002532959,1.3385264999233186,0.10977885029673592
stratified32,SGC2019mwyzm,LPSO,0.3386734357475352,0.3387734357475352,0.33872535454038777,92,2790,0.3466320000588894,1.3962248000316322,0.2482637466767789
stratified32,SGC2019mwyzm,HSSO-no-helix,0.3386734357475363,0.33877343574753627,0.33873380465391334,27,840,0.1368219000287354,1.6584092997945843,0.08250188903648971
stratified32,SGC2019mwyzm,HSSO-E,0.3386734357475352,0.3387734357475352,0.3387186636481973,41,1260,0.2165668997913599,1.7122483998537064,0.12648100579907873
stratified32,SGC2022luluqb,PSO,0.1645223217476509,0.1646223217476509,0.1645644308479184,76,2310,0.12409379985183477,0.8549608998000622,0.1451455848809634
stratified32,SGC2022luluqb,LPSO,0.1645223217476426,0.1646223217476426,0.1645810883800341,97,2940,0.3064651000313461,1.3745381999760866,0.22295859077374333
stratified32,SGC2022luluqb,HSSO-no-helix,0.164522321747643,0.164622321747643,0.16459433683227004,25,780,0.1023654998280108,2.450242199935019,0.041777706640888625
stratified32,SGC2022luluqb,HSSO-E,0.1645223217476427,0.16462232174764269,0.1646012169238103,50,1530,0.2215255000628531,1.7142660999670625,0.12922468691827332
stratified32,SGC2018uupq,PSO,0.2948349737694778,0.2949349737694778,0.2949016231678298,82,2490,0.2362320004031062,0.6338519998826087,0.3726926797530924
stratified32,SGC2018uupq,LPSO,0.2948349737694794,0.2949349737694794,0.29486831165609995,81,2460,0.25466590002179146,1.3394567002542317,0.19012626535329985
