dataset,event_id,method,seed,evaluations,optimizer_elapsed_s,n_stations,sgc_lat,sgc_lon,sgc_depth_km,relocated_lat,relocated_lon,relocated_depth_km,origin_shift_s,sgc_model_rms_s,relocated_rms_s,huber_objective_s,rms_reduction_s,delta_horizontal_km,delta_depth_km,depth_lower_km,depth_upper_km,depth_boundary,large_horizontal_shift,large_vertical_shift
stratified32,SGC2019wbptlu,PSO,2754669739,9030,1.445136500056833,10,6.683,-73.48166667,28.54,6.706548564467551,-73.47043960543662,29.853134138310633,-1.3233813915166808,0.412390759359761,0.3412390937718318,0.3412390937718318,0.07115166558792918,2.900115255041317,1.3131341383106339,8.54,48.54,False,False,False
stratified32,SGC2019wbptlu,LPSO,2754669739,9030,1.2430754001252353,10,6.683,-73.48166667,28.54,6.706548562169901,-73.47043960513368,29.85313370322368,-1.3233813753597654,0.412390759359761,0.3412390937718322,0.3412390937718322,0.07115166558792879,2.9001150381634693,1.3131337032236807,8.54,48.54,False,False,False
stratified32,SGC2019wbptlu,HSSO-no-helix,2754669739,9030,1.6641098000109196,10,6.683,-73.48166667,28.54,6.706548564482691,-73.47043960446841,29.853130612214994,-1.3233812246932355,0.412390759359761,0.3412390937718375,0.3412390937718375,0.07115166558792352,2.9001153023228112,1.3131306122149944,8.54,48.54,False,False,False
stratified32,SGC2019wbptlu,HSSO-E,2754669739,9030,1.7168169999495149,10,6.683,-73.48166667,28.54,6.706548559109397,-73.47043960280882,29.85313410182947,-1.3233813967223473,0.412390759359761,0.3412390937718311,0.3412390937718311,0.0711516655879299,2.90011484008125,1.313134101829469,8.54,48.54,False,False,False
stratified32,SGC2019mwyzm,PSO,961638607,9030,1.3385264999233186,9,6.688666667,-73.38316667,33.84,6.714221341685244,-73.39711070684979,35.23753533830682,-1.2502175116537417,0.42227541952562375,0.3386734357475333,0.3386734357475333,0.08360198377809047,3.2351625449549295,1.3975353383068168,13.840000000000003,53.84,False,False,False
stratified32,SGC2019mwyzm,LPSO,961638607,9030,1.3962248000316322,9,6.688666667,-73.38316667,33.84,6.714221348440154,-73.39711070562369,35.23753526980286,-1.250217550627191,0.42227541952562375,0.3386734357475352,0.3386734357475352,0.08360198377808853,3.2351631416498767,1.3975352698028587,13.840000000000003,53.84,False,False,False
stratified32,SGC2019mwyzm,HSSO-no-helix,961638607,9030,1.6584092997945845,9,6.688666667,-73.38316667,33.84,6.714221343865516,-73.39711070177556,35.237536610649634,-1.2502175751149354,0.42227541952562375,0.3386734357475363,0.3386734357475363,0.08360198377808747,3.2351624913731896,1.397536610649631,13.840000000000003,53.84,False,False,False
stratified32,SGC2019mwyzm,HSSO-E,961638607,9030,1.7122483998537064,9,6.688666667,-73.38316667,33.84,6.714221343130047,-73.39711071010933,35.237534332238816,-1.250217480408904,0.42227541952562375,0.3386734357475352,0.3386734357475352,0.08360198377808853,3.2351628578933256,1.3975343322388127,13.840000000000003,53.84,False,False,False
stratified32,SGC2022luluqb,PSO,4081413059,9030,0.8549608998000622,8,7.2135,-73.80216667,31.58,7.165761764507905,-73.84616651735486,25.60756723707871,-0.5763114765969339,0.5881119139791756,0.16452232174765097,0.16452232174765097,0.42358959223152465,7.202474678123293,-5.9724327629212866,11.579999999999998,51.58,False,False,False
stratified32,SGC2022luluqb,LPSO,4081413059,9030,1.3745381999760866,8,7.2135,-73.80216667,31.58,7.165761767658667,-73.84616651665281,25.60756985918931,-0.5763115751784524,0.5881119139791756,0.16452232174764267,0.16452232174764267,0.4235895922315329,7.20247436697611,-5.972430140810687,11.579999999999998,51.58,False,False,False
stratified32,SGC2022luluqb,HSSO-no-helix,4081413059,9030,2.450242199935019,8,7.2135,-73.80216667,31.58,7.165761766379051,-73.84616651597558,25.60757017876162,-0.5763115959627467,0.5881119139791756,0.16452232174764306,0.16452232174764306,0.4235895922315326,7.202474421570429,-5.972429821238379,11.579999999999998,51.58,False,False,False
stratified32,SGC2022luluqb,HSSO-E,4081413059,9030,1.7142660999670625,8,7.2135,-73.80216667,31.58,7.165761767918185,-73.8461665161394,25.60757069010476,-0.576311610202985,0.5881119139791756,0.16452232174764278,0.16452232174764278,0.4235895922315328,7.202474307369833,-5.972429309895237,11.579999999999998,51.58,False,False,False
stratified32,SGC2018uupq,PSO,669869292,9030,0.6338519998826087,8,7.464166667,-73.72583333,49.84,7.379696622919936,-73.7442733299002,67.76304643012284,-1.6229620408686216,0.9152539360384365,0.2948349737694778,0.2948349737694778,0.6204189622689587,9.621404870295901,17.923046430122838,29.840000000000003,69.84,False,False,True
stratified32,SGC2018uupq,LPSO,669869292,9030,1.3394567002542317,8,7.464166667,-73.72583333,49.84,7.379696631992169,-73.74427333198057,67.76304767839856,-1.6229621997002361,0.9152539360384365,0.2948349737694794,0.2948349737694794,0.6204189622689571,9.621403931953859,17.92304767839856,29.840000000000003,69.84,False,False,True
stratified32,SGC2018uupq,HSSO-no-helix,669869292,9030,1.4287136001512408,8,7.464166667,-73.72583333,49.84,7.3796966395490085,-73.7442733303601,67.76304859090916,-1.6229622911948214,0.9152539360384365,0.29483497376948303,0.29483497376948303,0.6204189622689535,9.621403071889429,17.92304859090916,29.840000000000003,69.84,False,False,True
stratified32,SGC2018uupq,HSSO-E,669869292,9030,1.5964552001096308,8,7.464166667,-73.72583333,49.84,7.379696633312397,-73.7442733351212,67.76304763373466,-1.622962238847995,0.9152539360384365,0.29483497376948536,0.29483497376948536,0.6204189622689511,9.621403861802406,17.923047633734654,29.840000000000003,69.84,False,False,True
stratified32,SGC2019uqtpny,PSO,2093858724,9030,1.3488163999281824,8,6.35,-73.7185,46.77,6.378713379874194,-73.70400265463492,57.35148430018224,-0.9430360245992038,0.5508184913877362,0.48738000561247263,0.48738000561247263,0.06343848577526356,3.5752783024402013,10.58148430018224,26.770000000000003,66.77000000000001,False,False,False
stratified32,SGC2019uqtpny,LPSO,2093858724,9030,1.23734480002895,8,6.35,-73.7185,46.77,6.378714863938558,-73.70400380163572,57.35381091901538,-0.9431384020194962,0.5508184913877362,0.48738000798661096,0.48738000798661096,0.06343848340112523,3.5753692256830694,10.583810919015377,26.770000000000003,66.77000000000001,False,False,False
stratified32,SGC2019uqtpny,HSSO-no-helix,2093858724,9030,2.2803219999186695,8,6.35,-73.7185,46.77,6.378738449937394,-73.7040243135252,57.35386500891212,-0.9428439095743242,0.5508184913877362,0.48738004335235136,0.48738004335235136,0.06343844803538484,3.576702774236573,10.58386500891212,26.770000000000003,66.77000000000001,False,False,False
stratified32,SGC2019uqtpny,HSSO-E,2093858724,9030,1.8485857001505792,8,6.35,-73.7185,46.77,6.378724906371609,-73.70401255725818,57.35380020738029,-0.9430111743000786,0.5508184913877362,0.4873800084909586,0.4873800084909586,0.06343848289677761,3.5759355805951802,10.583800207380285,26.770000000000003,66.77000000000001,False,False,False
stratified32,SGC2022pdaiuz,PSO,1292373626,9030,1.0286556999199092,8,6.696333333,-73.6905,55.52,6.7296837271673375,-73.4726798732466,75.52000000000001,-0.9462920429379453,2.2100073054206852,1.1869470744531851,0.9698678077687584,1.0230602309675,24.351663534926754,20.000000000000007,35.52,75.52000000000001,True,False,True
stratified32,SGC2022pdaiuz,LPSO,1292373626,9030,1.1052765999920666,8,6.696333333,-73.6905,55.52,6.72968371325886,-73.47267988492145,75.52000000000001,-0.9462920704924027,2.2100073054206852,1.1869470236800959,0.9698678077687577,1.0230602817405894,24.35166202400295,20.000000000000007,35.52,75.52000000000001,True,False,True
stratified32,SGC2022pdaiuz,HSSO-no-helix,1292373626,9030,1.7113430998288095,8,6.696333333,-73.6905,55.52,6.729683728744478,-73.47267986369977,75.52000000000001,-0.9462920994891872,2.2100073054206852,1.1869470880817456,0.9698678077687626,1.0230602173389396,24.35166460419458,20.000000000000007,35.52,75.52000000000001,True,False,True
stratified32,SGC2022pdaiuz,HSSO-E,1292373626,9030,1.5759689002297819,8,6.696333333,-73.6905,55.52,6.729683707577842,-73.47267986990641,75.52000000000001,-0.9462922253214527,2.2100073054206852,1.1869470218787934,0.9698678077687624,1.0230602835418918,24.351663567209354,20.000000000000007,35.52,75.52000000000001,True,False,True
stratified32,SGC2022kyajix,PSO,2982276029,9030,0.6441183998249471,5,7.103333333,-74.41883333,55.19,7.067516591687233,-74.2759304575894,47.83071984415032,1.223241472746043,0.24676141636621315,0.10853732315785922,0.10853732315785922,0.13822409320835394,16.28500541943572,-7.3592801558496745,35.19,75.19,False,False,False
stratified32,SGC2022kyajix,LPSO,2982276029,9030,1.2525531998835504,5,7.103333333,-74.41883333,55.19,7.0675165884131115,-74.27593046170388,47.83071972648357,1.2232414078275298,0.24676141636621315,0.10853732315785183,0.10853732315785183,0.13822409320836132,16.285005067896503,-7.3592802735164256,35.19,75.19,False,False,False
stratified32,SGC2022kyajix,HSSO-no-helix,2982276029,9030,1.887618400156498,5,7.103333333,-74.41883333,55.19,7.067516589094995,-74.27593046247394,47.83071889365464,1.2232414298162588,0.24676141636621315,0.10853732315785582,0.10853732315785582,0.13822409320835732,16.285004966818402,-7.359281106345357,35.19,75.19,False,False,False
stratified32,SGC2022kyajix,HSSO-E,2982276029,9030,1.4223779998719692,5,7.103333333,-74.41883333,55.19,7.067516587073125,-74.27593046981822,47.83071893540342,1.2232413369965638,0.24676141636621315,0.10853732315785758,0.10853732315785758,0.13822409320835558,16.285004235149618,-7.35928106459658,35.19,75.19,False,False,False
stratified32,SGC2022oormtr,PSO,2652681979,9030,1.0541563997976482,8,7.220666667,-74.353,68.14,7.128443931377095,-74.26489018612834,48.14,1.183051420269896,0.6623192312066446,0.42124833609621787,0.42124833609621787,0.24107089511042673,14.148185209896434,-20.0,48.14,88.14,True,False,True
stratified32,SGC2022oormtr,LPSO,2652681979,9030,1.3404517001472414,8,7.220666667,-74.353,68.14,7.128443937514192,-74.26489018917326,48.14,1.1830513798708813,0.6623192312066446,0.4212483360962189,0.4212483360962189,0.24107089511042568,14.148184482667366,-20.0,48.14,88.14,True,False,True
stratified32,SGC2022oormtr,HSSO-no-helix,2652681979,9030,2.3823530999943614,8,7.220666667,-74.353,68.14,7.1284439335632275,-74.26489018737911,48.14,1.1830514053855659,0.6623192312066446,0.42124833609621815,0.42124833609621815,0.24107089511042645,14.148184938215435,-20.0,48.14,88.14,True,False,True
stratified32,SGC2022oormtr,HSSO-E,2652681979,9030,1.897709300275892,8,7.220666667,-74.353,68.14,7.128443929596513,-74.26489018446482,48.14,1.1830514343086058,0.6623192312066446,0.42124833609621887,0.42124833609621887,0.24107089511042573,14.148185480198341,-20.0,48.14,88.14,True,False,True
stratified32,SGC2022metnph,PSO,653398826,9030,0.608320000115782,7,7.2665,-74.159,65.72,7.143123002043609,-74.1058295273818,65.717720303799,-0.450825629566479,0.6563371627558852,0.19510929078192893,0.19510929078192893,0.4612278719739562,14.938046652888044,-0.0022796962010005473,45.72,85.72,False,False,False
stratified32,SGC2022metnph,LPSO,653398826,9030,0.9120350000448525,7,7.2665,-74.159,65.72,7.1431230045132486,-74.10582952794701,65.71772282435417,-0.45082578330584155,0.6563371627558852,0.1951092907819331,0.1951092907819331,0.4612278719739521,14.938046375560674,-0.002277175645829743,45.72,85.72,False,False,False
stratified32,SGC2022metnph,HSSO-no-helix,653398826,9030,1.5185960000380874,7,7.2665,-74.159,65.72,7.143123001963215,-74.10582952766337,65.7177214941803,-0.45082568968945225,0.6563371627558852,0.19510929078193198,0.19510929078193198,0.4612278719739532,14.938046648881077,-0.002278505819703014,45.72,85.72,False,False,False
stratified32,SGC2022metnph,HSSO-E,653398826,9030,1.5844832002185285,7,7.2665,-74.159,65.72,7.143123007420945,-74.10582952756944,65.71772105793147,-0.4508257214716309,0.6563371627558852,0.19510929078192574,0.19510929078192574,0.4612278719739594,14.938046094365795,-0.002278942068528522,45.72,85.72,False,False,False
stratified32,SGC2022omvgfe,PSO,2703909574,9030,0.6427343999966979,8,6.700666667,-74.2005,78.16,6.709622936361269,-74.1365140520673,77.86953023750219,-0.17065054453184203,0.5480212909219235,0.08652598202366107,0.08652598202366107,0.46149530889826246,7.1397776013038605,-0.290469762497807,58.16,98.16,False,False,False
stratified32,SGC2022omvgfe,LPSO,2703909574,9030,1.4793711001984775,8,6.700666667,-74.2005,78.16,6.709622938886931,-74.13651405164502,77.86952950073487,-0.1706504880998736,0.5480212909219235,0.08652598202366268,0.08652598202366268,0.46149530889826085,7.139777686765062,-0.29047049926512614,58.16,98.16,False,False,False
stratified32,SGC2022omvgfe,HSSO-no-helix,2703909574,9030,1.728885699994862,8,6.700666667,-74.2005,78.16,6.709622929676397,-74.13651405342615,77.86953123478725,-0.17065062516654983,0.5480212909219235,0.08652598202366735,0.08652598202366735,0.4614953088982562,7.139777348718977,-0.29046876521275067,58.16,98.16,False,False,False
stratified32,SGC2022omvgfe,HSSO-E,2703909574,9030,1.5907638003118336,8,6.700666667,-74.2005,78.16,6.709622934169048,-74.13651404965553,77.86952973868551,-0.1706505171845185,0.5480212909219235,0.08652598202366088,0.08652598202366088,0.4614953088982626,7.139777831092862,-0.29047026131448206,58.16,98.16,False,False,False
stratified32,SGC2022mdzfra,PSO,3207554623,9030,0.7447854001075029,8,7.629,-73.8705,77.95,7.5095224015880016,-73.88749699899034,91.21096706675206,-0.9079274147426837,1.0306374337854227,0.8327595148648136,0.7855666696382623,0.19787791892060913,13.43217940908589,13.260967066752059,57.95,97.95,False,False,False
stratified32,SGC2022mdzfra,LPSO,3207554623,9030,1.452000199817121,8,7.629,-73.8705,77.95,7.509522447363349,-73.88749699961124,91.2109747412458,-0.9079283242584957,1.0306374337854227,0.8327595278159398,0.7855666696382643,0.19787790596948296,13.432174373016798,13.260974741245803,57.95,97.95,False,False,False
stratified32,SGC2022mdzfra,HSSO-no-helix,3207554623,9030,1.8550529000349343,8,7.629,-73.8705,77.95,7.509522374556352,-73.88749698649357,91.21097103692944,-0.9079274397592094,1.0306374337854227,0.8327595165721648,0.785566669638264,0.19787791721325787,13.432182195641868,13.260971036929433,57.95,97.95,False,False,False
stratified32,SGC2022mdzfra,HSSO-E,3207554623,9030,1.6351339002139866,8,7.629,-73.8705,77.95,7.509522350842913,-73.88749698498286,91.21097006978663,-0.907927149875583,1.0306374337854227,0.8327595100207954,0.7855666696382694,0.19787792376462732,13.432184786155943,13.260970069786623,57.95,97.95,False,False,False
stratified32,SGC2019pdbii,PSO,2506510999,9030,0.7035035002045333,10,7.535166667,-73.784,87.38,7.447315455781193,-73.7521070967352,107.38,-2.2040095013485104,0.868027299637175,0.4823502100329444,0.4823502100329444,0.3856770896042305,10.395098097921272,20.0,67.38,107.38,True,False,True
stratified32,SGC2019pdbii,LPSO,2506510999,9030,1.4908930002711713,10,7.535166667,-73.784,87.38,7.44731544433207,-73.75210709014041,107.38,-2.20400938867064,0.868027299637175,0.4823502100329488,0.4823502100329488,0.38567708960422614,10.395099543982138,20.0,67.38,107.38,True,False,True
stratified32,SGC2019pdbii,HSSO-no-helix,2506510999,9030,2.090887399856001,10,7.535166667,-73.784,87.38,7.447315459242675,-73.75210708904987,107.38,-2.2040095030333564,0.868027299637175,0.48235021003294776,0.48235021003294776,0.3856770896042272,10.395098023261264,20.0,67.38,107.38,True,False,True
stratified32,SGC2019pdbii,HSSO-E,2506510999,9030,1.4422587002627552,10,7.535166667,-73.784,87.38,7.44731546649856,-73.7521071010286,107.38,-2.2040096005355476,0.868027299637175,0.48235021003294676,0.48235021003294676,0.3856770896042282,10.395096814695222,20.0,67.38,107.38,True,False,True
stratified32,SGC2022lnpqkc,PSO,1090621406,9030,0.8716938998550177,9,7.7155,-73.857,82.47,7.442783786517132,-73.77403684017533,91.42166414849851,0.35423103674691525,0.8104127202640882,0.2240499528206966,0.2240499528206966,0.5863627674433916,31.712485814257523,8.951664148498509,62.47,102.47,False,True,False
stratified32,SGC2022lnpqkc,LPSO,1090621406,9030,1.029126400128007,9,7.7155,-73.857,82.47,7.4427837834433275,-73.77403684403613,91.4216655463077,0.3542309468997509,0.8104127202640882,0.22404995282070536,0.22404995282070536,0.5863627674433828,31.71248601852189,8.951665546307694,62.47,102.47,False,True,False
stratified32,SGC2022lnpqkc,HSSO-no-helix,1090621406,9030,1.290567200165242,9,7.7155,-73.857,82.47,7.44278379908156,-73.77403684582144,91.42166469163809,0.3542308925231161,0.8104127202640882,0.22404995282070309,0.22404995282070309,0.5863627674433851,31.71248429496699,8.951664691638086,62.47,102.47,False,True,False
stratified32,SGC2022lnpqkc,HSSO-E,1090621406,9030,1.371646299958229,9,7.7155,-73.857,82.47,7.442783785714099,-73.77403684143972,91.42166309597134,0.35423114752439844,0.8104127202640882,0.22404995282069937,0.22404995282069937,0.5863627674433888,31.71248585945348,8.951663095971341,62.47,102.47,False,True,False
stratified32,SGC2019pxebo,PSO,2187055315,9030,0.9986032000742853,10,7.095,-73.82633333,90.59,7.083444925791548,-73.82972005695281,110.59,-2.186903104312827,0.666140060268024,0.521559554188851,0.5061715160583884,0.14458050607917294,1.3396348269898708,20.0,70.59,110.59,True,False,True
stratified32,SGC2019pxebo,LPSO,2187055315,9030,1.1135301999747753,10,7.095,-73.82633333,90.59,7.083444918773163,-73.82972005922946,110.59,-2.1869031287971863,0.666140060268024,0.5215595574182149,0.5061715160583918,0.14458050284980906,1.3396356474423292,20.0,70.59,110.59,True,False,True
stratified32,SGC2019pxebo,HSSO-no-helix,2187055315,9030,1.2958764997310936,10,7.095,-73.82633333,90.59,7.083444925939243,-73.82972004954601,110.59,-2.1869030425055014,0.666140060268024,0.5215595552524419,0.5061715160583912,0.14458050501558206,1.3396345826052833,20.0,70.59,110.59,True,False,True
stratified32,SGC2019pxebo,HSSO-E,2187055315,9030,1.4086298998445272,10,7.095,-73.82633333,90.59,7.083444935075978,-73.82972007065891,110.59,-2.1869032111654567,0.666140060268024,0.5215595473461926,0.5061715160583912,0.14458051292183138,1.339634257602763,20.0,70.59,110.59,True,False,True
stratified32,SGC2019vrkvej,PSO,3527826068,9030,0.62789969984442,10,6.474833333,-73.75466667,91.05,6.532840622192561,-73.74128211358183,111.05,-2.2909452322827084,0.674539805930101,0.41600971133317033,0.41600955981826804,0.25853009459693066,6.624551385530932,20.0,71.05,111.05,True,False,True
stratified32,SGC2019vrkvej,LPSO,3527826068,9030,0.8458596002310514,10,6.474833333,-73.75466667,91.05,6.5328406178667375,-73.74128212255067,111.05,-2.2909453229415133,0.674539805930101,0.41600971133098325,0.41600955981826504,0.25853009459911774,6.624550694909255,20.0,71.05,111.05,True,False,True
stratified32,SGC2019vrkvej,HSSO-no-helix,3527826068,9030,1.7677906998433173,10,6.474833333,-73.75466667,91.05,6.532840617606648,-73.74128211997045,111.05,-2.2909453056529054,0.674539805930101,0.4160097113337291,0.4160095598182643,0.2585300945963719,6.624550730329882,20.0,71.05,111.05,True,False,True
stratified32,SGC2019vrkvej,HSSO-E,3527826068,9030,1.4652113001793623,10,6.474833333,-73.75466667,91.05,6.532840630642177,-73.74128212254168,111.05,-2.2909452482159667,0.674539805930101,0.4160097113130095,0.41600955981826876,0.2585300946170915,6.624552081402895,20.0,71.05,111.05,True,False,True
stratified32,SGC2022ofpwob,PSO,2684616605,9030,0.5815755999647081,9,6.385,-73.64716667,109.69,6.4342231384229835,-73.64086602836893,124.17192163804896,-1.8207473506706258,0.36900334970028,0.14682286780665552,0.14682286780665552,0.22218048189362447,5.52356540642348,14.48192163804896,89.69,129.69,False,False,False
stratified32,SGC2022ofpwob,LPSO,2684616605,9030,0.7970300996676087,9,6.385,-73.64716667,109.69,6.4342231478761525,-73.64086603511365,124.17191993706997,-1.8207471606959835,0.36900334970028,0.14682286780664897,0.14682286780664897,0.22218048189363102,5.523566356434844,14.481919937069975,89.69,129.69,False,False,False
stratified32,SGC2022ofpwob,HSSO-no-helix,2684616605,9030,1.2798751001246274,9,6.385,-73.64716667,109.69,6.43422314752108,-73.64086603097043,124.17191954576448,-1.8207471618998916,0.36900334970028,0.14682286780665454,0.14682286780665454,0.22218048189362544,5.523566374920093,14.481919545764484,89.69,129.69,False,False,False
stratified32,SGC2022ofpwob,HSSO-E,2684616605,9030,1.7769594001583755,9,6.385,-73.64716667,109.69,6.434223140109299,-73.64086602682936,124.17191756808862,-1.820747011210063,0.36900334970028,0.1468228678066534,0.1468228678066534,0.22218048189362657,5.523565614086669,14.481917568088619,89.69,129.69,False,False,False
stratified32,SGC2020dtzpwj,PSO,2696495899,9030,0.6880892999470234,9,7.322333333,-73.48983333,109.67,7.293812440967959,-73.49052144058794,129.67000000000002,-2.2811044237916462,0.5447866509721293,0.38884823505797306,0.38884823505797306,0.15593841591415625,3.1758558987414696,20.000000000000014,89.67,129.67000000000002,True,False,True
stratified32,SGC2020dtzpwj,LPSO,2696495899,9030,0.7848613001406193,9,7.322333333,-73.48983333,109.67,7.293812430316231,-73.4905214389151,129.67000000000002,-2.2811043815157497,0.5447866509721293,0.38884823505796673,0.38884823505796673,0.15593841591416258,3.175857079727103,20.000000000000014,89.67,129.67000000000002,True,False,True
stratified32,SGC2020dtzpwj,HSSO-no-helix,2696495899,9030,1.4367639999836683,9,7.322333333,-73.48983333,109.67,7.293812433753291,-73.4905214308442,129.67000000000002,-2.2811043705483165,0.5447866509721293,0.38884823505796995,0.38884823505796995,0.15593841591415936,3.1758566758748703,20.000000000000014,89.67,129.67000000000002,True,False,True
stratified32,SGC2020dtzpwj,HSSO-E,2696495899,9030,1.2950567998923361,9,7.322333333,-73.48983333,109.67,7.293812417381502,-73.49052144219908,129.67000000000002,-2.281104345369929,0.5447866509721293,0.38884823505797184,0.38884823505797184,0.15593841591415747,3.1758585278949867,20.000000000000014,89.67,129.67000000000002,True,False,True
stratified32,SGC2019wbnvco,PSO,1819868056,9030,0.8941902001388371,10,6.568333333,-73.522,110.61,6.597490610001133,-73.51182248824965,130.61,-2.3734094376736525,0.5142328840772259,0.3089888633316045,0.3089888633316045,0.20524402074562137,3.4350656141000773,20.000000000000014,90.61,130.61,True,False,True
stratified32,SGC2019wbnvco,LPSO,1819868056,9030,1.2103563002310693,10,6.568333333,-73.522,110.61,6.597490611492905,-73.5118224760104,130.61,-2.3734094411983175,0.5142328840772259,0.30898886333159936,0.30898886333159936,0.20524402074562653,3.435066213713931,20.000000000000014,90.61,130.61,True,False,True
stratified32,SGC2019wbnvco,HSSO-no-helix,1819868056,9030,1.4489269000478089,10,6.568333333,-73.522,110.61,6.597490619384547,-73.51182248142494,130.61,-2.3734094232123937,0.5142328840772259,0.30898886333159875,0.30898886333159875,0.20524402074562714,3.435066847957548,20.000000000000014,90.61,130.61,True,False,True
stratified32,SGC2019wbnvco,HSSO-E,1819868056,9030,1.4483393002301455,10,6.568333333,-73.522,110.61,6.59749061752153,-73.51182248327213,130.61,-2.3734094258266136,0.5142328840772259,0.30898886333159836,0.30898886333159836,0.20524402074562753,3.435066585180733,20.000000000000014,90.61,130.61,True,False,True
stratified32,SGC2022razkne,PSO,1871524694,9030,0.8774950001388788,9,7.291166667,-73.48216667,112.79,7.228263649687322,-73.46638212923285,116.26392414607683,-0.32407825673386625,0.38756947590385976,0.1508443688032364,0.1508443688032364,0.23672510710062336,7.2162848729908236,3.4739241460768255,92.79,132.79000000000002,False,False,False
stratified32,SGC2022razkne,LPSO,1871524694,9030,1.0819947998970747,9,7.291166667,-73.48216667,112.79,7.228263651834692,-73.46638212719786,116.26392255480567,-0.3240781150277918,0.38756947590385976,0.15084436880323152,0.15084436880323152,0.23672510710062825,7.216284695373149,3.473922554805668,92.79,132.79000000000002,False,False,False
stratified32,SGC2022razkne,HSSO-no-helix,1871524694,9030,1.2811114997603,9,7.291166667,-73.48216667,112.79,7.228263646793556,-73.46638212630336,116.26392140996612,-0.32407803482411524,0.38756947590385976,0.1508443688032285,0.1508443688032285,0.23672510710063127,7.216285263802912,3.4739214099661098,92.79,132.79000000000002,False,False,False
stratified32,SGC2022razkne,HSSO-E,1871524694,9030,1.3620373997837305,9,7.291166667,-73.48216667,112.79,7.228263647012577,-73.46638212757212,116.26391844921528,-0.32407782615908687,0.38756947590385976,0.1508443688032329,0.1508443688032329,0.23672510710062686,7.216285206264033,3.473918449215276,92.79,132.79000000000002,False,False,False
stratified32,SGC2020gerodj,PSO,4175855999,9030,0.6025547999888659,9,6.591166667,-73.38966667,121.67,6.625497760146127,-73.42223633703223,141.67000000000002,-2.4939385379058976,0.5185726919283484,0.3130796538078651,0.3130796538078651,0.2054930381204833,5.249363349505048,20.000000000000014,101.67,141.67000000000002,True,False,True
stratified32,SGC2020gerodj,LPSO,4175855999,9030,1.1148621002212167,9,6.591166667,-73.38966667,121.67,6.625497773281824,-73.4222363450457,141.67000000000002,-2.4939385002981993,0.5185726919283484,0.31307965380786196,0.31307965380786196,0.20549303812048647,5.249365021071488,20.000000000000014,101.67,141.67000000000002,True,False,True
stratified32,SGC2020gerodj,HSSO-no-helix,4175855999,9030,1.8774309996515512,9,6.591166667,-73.38966667,121.67,6.6254977621731825,-73.42223634420323,141.67000000000002,-2.4939385715680693,0.5185726919283484,0.3130796538078679,0.3130796538078679,0.20549303812048053,5.249364056955544,20.000000000000014,101.67,141.67000000000002,True,False,True
stratified32,SGC2020gerodj,HSSO-E,4175855999,9030,1.431487999856472,9,6.591166667,-73.38966667,121.67,6.625497764444096,-73.42223634504045,141.67000000000002,-2.4939385614209684,0.5185726919283484,0.31307965380786545,0.31307965380786545,0.20549303812048297,5.2493643044173695,20.000000000000014,101.67,141.67000000000002,True,False,True
stratified32,SGC2020agjggo,PSO,2634451782,9030,0.5661912998184562,9,7.432166667,-73.27516667,123.32,7.351153862536905,-73.3162237780328,131.88965994503656,-0.8959969186391561,0.6068563408127191,0.350598605277223,0.350598605277223,0.25625773553549613,10.095026789496272,8.569659945036562,103.32,143.32,False,False,False
stratified32,SGC2020agjggo,LPSO,2634451782,9030,1.2549738995730877,9,7.432166667,-73.27516667,123.32,7.35102784181525,-73.31630649672773,131.84390561130527,-0.8913077634118203,0.6068563408127191,0.35059922244228764,0.35059922244228764,0.25625711837043147,10.111666441872236,8.523905611305281,103.32,143.32,False,False,False
stratified32,SGC2020agjggo,HSSO-no-helix,2634451782,9030,1.2946699000895023,9,7.432166667,-73.27516667,123.32,7.351197828592558,-73.31619232784838,131.906839456315,-0.8977379564970143,0.6068563408127191,0.3505985797375928,0.3505985797375928,0.2562577610751263,10.08909299308276,8.586839456315005,103.32,143.32,False,False,False
stratified32,SGC2020agjggo,HSSO-E,2634451782,9030,1.332890400197357,9,7.432166667,-73.27516667,123.32,7.351168662193353,-73.31620683714478,131.89841659255907,-0.8968398523240815,0.6068563408127191,0.35059860068185894,0.35059860068185894,0.25625774013086017,10.092713914651265,8.57841659255908,103.32,143.32,False,False,False
stratified32,SGC2026alqild,PSO,2007417218,9030,0.5227824999019504,8,7.4355,-73.19133333,136.47,7.303564506856999,-73.26247533344579,122.31653314742992,1.7700424136960802,0.6744785637481825,0.2514884359704654,0.2514884359704654,0.4229901277777171,16.658244681241676,-14.153466852570077,116.47,156.47,False,False,False
stratified32,SGC2026alqild,LPSO,2007417218,9030,0.7532911999151111,8,7.4355,-73.19133333,136.47,7.303564506856979,-73.26247533121281,122.31653200090311,1.7700424877273075,0.6744785637481825,0.2514884359704627,0.2514884359704627,0.42299012777771977,16.658244564823057,-14.15346799909689,116.47,156.47,False,False,False
stratified32,SGC2026alqild,HSSO-no-helix,2007417218,9030,1.8116110996343195,8,7.4355,-73.19133333,136.47,7.30356450685699,-73.26247533173009,122.31653184664482,1.7700424987202474,0.6744785637481825,0.25148843597046133,0.25148843597046133,0.42299012777772116,16.658244591791178,-14.153468153355178,116.47,156.47,False,False,False
